date,city,blood_group,units_demanded,day_of_week,month,is_weekend,is_festival
2023-06-28,Bangalore,AB+,5,2,6,0,0
2023-06-28,Bangalore,AB-,1,2,6,0,0
2023-06-28,Chennai,O+,28,2,6,0,0
2023-06-28,Chennai,O-,3,2,6,0,0
2023-06-28,Chennai,A+,12,2,6,0,0
2023-06-28,Chennai,A-,2,2,6,0,0
2023-06-28,Chennai,B+,9,2,6,0,0
2023-06-28,Chennai,B-,4,2,6,0,0
2023-06-28,Chennai,AB+,1,2,6,0,0
2023-06-28,Chennai,AB-,1,2,6,0,0
2023-06-28,Kolkata,O+,23,2,6,0,0
2023-06-28,Kolkata,O-,3,2,6,0,0
2023-06-28,Kolkata,A+,7,2,6,0,0
2023-06-28,Kolkata,A-,0,2,6,0,0
2023-06-28,Kolkata,B+,11,2,6,0,0
2023-06-28,Kolkata,B-,0,2,6,0,0
2023-06-28,Kolkata,AB+,2,2,6,0,0
2023-06-28,Kolkata,AB-,1,2,6,0,0
2023-06-29,Delhi,O+,34,3,6,0,0
2023-06-29,Delhi,O-,3,3,6,0,0
2023-06-29,Delhi,A+,15,3,6,0,0
2023-06-29,Delhi,A-,3,3,6,0,0
2023-06-29,Delhi,B+,15,3,6,0,0
2023-06-29,Delhi,B-,2,3,6,0,0
2023-06-29,Delhi,AB+,5,3,6,0,0
2023-06-29,Delhi,AB-,0,3,6,0,0
2023-06-29,Mumbai,O+,27,3,6,0,0
2023-06-29,Mumbai,O-,3,3,6,0,0
2023-06-29,Mumbai,A+,10,3,6,0,0
2023-06-29,Mumbai,A-,1,3,6,0,0
2023-06-29,Mumbai,B+,14,3,6,0,0
2023-06-29,Mumbai,B-,1,3,6,0,0
2023-06-29,Mumbai,AB+,7,3,6,0,0
2023-06-29,Mumbai,AB-,0,3,6,0,0
2023-06-29,Bangalore,O+,29,3,6,0,0
2023-06-29,Bangalore,O-,5,3,6,0,0
2023-06-29,Bangalore,A+,13,3,6,0,0
2023-06-29,Bangalore,A-,0,3,6,0,0
2023-06-29,Bangalore,B+,20,3,6,0,0
2023-06-29,Bangalore,B-,1,3,6,0,0
2023-06-29,Bangalore,AB+,1,3,6,0,0
2023-06-29,Bangalore,AB-,0,3,6,0,0
2023-06-29,Chennai,O+,13,3,6,0,0
2023-06-29,Chennai,O-,4,3,6,0,0
2023-06-29,Chennai,A+,13,3,6,0,0
2023-06-29,Chennai,A-,3,3,6,0,0
2023-06-29,Chennai,B+,23,3,6,0,0
2023-06-29,Chennai,B-,1,3,6,0,0
2023-06-29,Chennai,AB+,2,3,6,0,0
2023-06-29,Chennai,AB-,0,3,6,0,0
2023-06-29,Kolkata,O+,18,3,6,0,0
2023-06-29,Kolkata,O-,3,3,6,0,0
2023-06-29,Kolkata,A+,9,3,6,0,0
2023-06-29,Kolkata,A-,1,3,6,0,0
2023-06-29,Kolkata,B+,14,3,6,0,0
2023-06-29,Kolkata,B-,2,3,6,0,0
2023-06-29,Kolkata,AB+,5,3,6,0,0
2023-06-29,Kolkata,AB-,1,3,6,0,0
2023-06-30,Delhi,O+,29,4,6,0,0
2023-06-30,Delhi,O-,4,4,6,0,0
2023-06-30,Delhi,A+,14,4,6,0,0
2023-06-30,Delhi,A-,0,4,6,0,0
2023-06-30,Delhi,B+,22,4,6,0,0
2023-06-30,Delhi,B-,1,4,6,0,0
2023-06-30,Delhi,AB+,5,4,6,0,0
2023-06-30,Delhi,AB-,2,4,6,0,0
2023-06-30,Mumbai,O+,27,4,6,0,0
2023-06-30,Mumbai,O-,3,4,6,0,0
2023-06-30,Mumbai,A+,18,4,6,0,0
2023-06-30,Mumbai,A-,2,4,6,0,0
2023-06-30,Mumbai,B+,18,4,6,0,0
2023-06-30,Mumbai,B-,3,4,6,0,0
2023-06-30,Mumbai,AB+,1,4,6,0,0
2023-06-30,Mumbai,AB-,1,4,6,0,0
2023-06-30,Bangalore,O+,15,4,6,0,0
2023-06-30,Bangalore,O-,1,4,6,0,0
2023-06-30,Bangalore,A+,9,4,6,0,0
2023-06-30,Bangalore,A-,1,4,6,0,0
2023-06-30,Bangalore,B+,19,4,6,0,0
2023-06-30,Bangalore,B-,2,4,6,0,0
2023-06-30,Bangalore,AB+,0,4,6,0,0
2023-06-30,Bangalore,AB-,0,4,6,0,0
2023-06-30,Chennai,O+,20,4,6,0,0
2023-06-30,Chennai,O-,2,4,6,0,0
2023-06-30,Chennai,A+,12,4,6,0,0
2023-06-30,Chennai,A-,2,4,6,0,0
2023-06-30,Chennai,B+,19,4,6,0,0
2023-06-30,Chennai,B-,2,4,6,0,0
2023-06-30,Chennai,AB+,3,4,6,0,0
2023-06-30,Chennai,AB-,2,4,6,0,0
2023-06-30,Kolkata,O+,10,4,6,0,0
2023-06-30,Kolkata,O-,5,4,6,0,0
2023-06-30,Kolkata,A+,10,4,6,0,0
2023-06-30,Kolkata,A-,1,4,6,0,0
2023-06-30,Kolkata,B+,12,4,6,0,0
2023-06-30,Kolkata,B-,0,4,6,0,0
2023-06-30,Kolkata,AB+,5,4,6,0,0
2023-06-30,Kolkata,AB-,1,4,6,0,0
2023-07-01,Delhi,O+,11,5,7,1,0
2023-07-01,Delhi,O-,3,5,7,1,0
2023-07-01,Delhi,A+,15,5,7,1,0
2023-07-01,Delhi,A-,1,5,7,1,0
2023-07-01,Delhi,B+,7,5,7,1,0
2023-07-01,Delhi,B-,1,5,7,1,0
2023-07-01,Delhi,AB+,4,5,7,1,0
2023-07-01,Delhi,AB-,0,5,7,1,0
2023-07-01,Mumbai,O+,17,5,7,1,0
2023-07-01,Mumbai,O-,4,5,7,1,0
2023-07-01,Mumbai,A+,15,5,7,1,0
2023-07-01,Mumbai,A-,2,5,7,1,0
2023-07-01,Mumbai,B+,15,5,7,1,0
2023-07-01,Mumbai,B-,0,5,7,1,0
2023-07-01,Mumbai,AB+,1,5,7,1,0
2023-07-01,Mumbai,AB-,1,5,7,1,0
2023-07-01,Bangalore,O+,17,5,7,1,0
2023-07-01,Bangalore,O-,0,5,7,1,0
2023-07-01,Bangalore,A+,12,5,7,1,0
2023-07-01,Bangalore,A-,0,5,7,1,0
2023-07-01,Bangalore,B+,7,5,7,1,0
2023-07-01,Bangalore,B-,2,5,7,1,0
2023-07-01,Bangalore,AB+,1,5,7,1,0
2023-07-01,Bangalore,AB-,1,5,7,1,0
2023-07-01,Chennai,O+,9,5,7,1,0
2023-07-01,Chennai,O-,2,5,7,1,0
2023-07-01,Chennai,A+,9,5,7,1,0
2023-07-01,Chennai,A-,0,5,7,1,0
2023-07-01,Chennai,B+,9,5,7,1,0
2023-07-01,Chennai,B-,1,5,7,1,0
2023-07-01,Chennai,AB+,1,5,7,1,0
2023-07-01,Chennai,AB-,0,5,7,1,0
2023-07-01,Kolkata,O+,11,5,7,1,0
2023-07-01,Kolkata,O-,1,5,7,1,0
2023-07-01,Kolkata,A+,4,5,7,1,0
2023-07-01,Kolkata,A-,0,5,7,1,0
2023-07-01,Kolkata,B+,9,5,7,1,0
2023-07-01,Kolkata,B-,1,5,7,1,0
2023-07-01,Kolkata,AB+,2,5,7,1,0
2023-07-01,Kolkata,AB-,0,5,7,1,0
2023-07-02,Delhi,O+,15,6,7,1,0
2023-07-02,Delhi,O-,1,6,7,1,0
2023-07-02,Delhi,A+,3,6,7,1,0
2023-07-02,Delhi,A-,0,6,7,1,0
2023-07-02,Delhi,B+,15,6,7,1,0
2023-07-02,Delhi,B-,0,6,7,1,0
2023-07-02,Delhi,AB+,3,6,7,1,0
2023-07-02,Delhi,AB-,2,6,7,1,0
2023-07-02,Mumbai,O+,9,6,7,1,0
2023-07-02,Mumbai,O-,1,6,7,1,0
2023-07-02,Mumbai,A+,10,6,7,1,0
2023-07-02,Mumbai,A-,2,6,7,1,0
2023-07-02,Mumbai,B+,14,6,7,1,0
2023-07-02,Mumbai,B-,3,6,7,1,0
2023-07-02,Mumbai,AB+,2,6,7,1,0
2023-07-02,Mumbai,AB-,2,6,7,1,0
2023-07-02,Bangalore,O+,9,6,7,1,0
2023-07-02,Bangalore,O-,2,6,7,1,0
2023-07-02,Bangalore,A+,6,6,7,1,0
2023-07-02,Bangalore,A-,2,6,7,1,0
2023-07-02,Bangalore,B+,10,6,7,1,0
2023-07-02,Bangalore,B-,0,6,7,1,0
2023-07-02,Bangalore,AB+,1,6,7,1,0
2023-07-02,Bangalore,AB-,0,6,7,1,0
2023-07-02,Chennai,O+,9,6,7,1,0
2023-07-02,Chennai,O-,0,6,7,1,0
2023-07-02,Chennai,A+,7,6,7,1,0
2023-07-02,Chennai,A-,0,6,7,1,0
2023-07-02,Chennai,B+,11,6,7,1,0
2023-07-02,Chennai,B-,2,6,7,1,0
2023-07-02,Chennai,AB+,2,6,7,1,0
2023-07-02,Chennai,AB-,1,6,7,1,0
2023-07-02,Kolkata,O+,12,6,7,1,0
2023-07-02,Kolkata,O-,2,6,7,1,0
2023-07-02,Kolkata,A+,7,6,7,1,0
2023-07-02,Kolkata,A-,0,6,7,1,0
2023-07-02,Kolkata,B+,4,6,7,1,0
2023-07-02,Kolkata,B-,0,6,7,1,0
2023-07-02,Kolkata,AB+,2,6,7,1,0
2023-07-02,Kolkata,AB-,1,6,7,1,0
2023-07-03,Delhi,O+,24,0,7,0,0
2023-07-03,Delhi,O-,3,0,7,0,0
2023-07-03,Delhi,A+,13,0,7,0,0
2023-07-03,Delhi,A-,1,0,7,0,0
2023-07-03,Delhi,B+,18,0,7,0,0
2023-07-03,Delhi,B-,7,0,7,0,0
2023-07-03,Delhi,AB+,3,0,7,0,0
2023-07-03,Delhi,AB-,0,0,7,0,0
2023-07-03,Mumbai,O+,35,0,7,0,0
2023-07-03,Mumbai,O-,5,0,7,0,0
2023-07-03,Mumbai,A+,16,0,7,0,0
2023-07-03,Mumbai,A-,1,0,7,0,0
2023-07-03,Mumbai,B+,15,0,7,0,0
2023-07-03,Mumbai,B-,4,0,7,0,0
2023-07-03,Mumbai,AB+,9,0,7,0,0
2023-07-03,Mumbai,AB-,2,0,7,0,0
2023-07-03,Bangalore,O+,28,0,7,0,0
2023-07-03,Bangalore,O-,4,0,7,0,0
2023-07-03,Bangalore,A+,14,0,7,0,0
2023-07-03,Bangalore,A-,1,0,7,0,0
2023-07-03,Bangalore,B+,29,0,7,0,0
2023-07-03,Bangalore,B-,5,0,7,0,0
2023-07-03,Bangalore,AB+,6,0,7,0,0
2023-07-03,Bangalore,AB-,0,0,7,0,0
2023-07-03,Chennai,O+,20,0,7,0,0
2023-07-03,Chennai,O-,3,0,7,0,0
2023-07-03,Chennai,A+,8,0,7,0,0
2023-07-03,Chennai,A-,5,0,7,0,0
2023-07-03,Chennai,B+,17,0,7,0,0
2023-07-03,Chennai,B-,2,0,7,0,0
2023-07-03,Chennai,AB+,2,0,7,0,0
2023-07-03,Chennai,AB-,0,0,7,0,0
2023-07-03,Kolkata,O+,18,0,7,0,0
2023-07-03,Kolkata,O-,1,0,7,0,0
2023-07-03,Kolkata,A+,4,0,7,0,0
2023-07-03,Kolkata,A-,1,0,7,0,0
2023-07-03,Kolkata,B+,17,0,7,0,0
2023-07-03,Kolkata,B-,1,0,7,0,0
2023-07-03,Kolkata,AB+,3,0,7,0,0
2023-07-03,Kolkata,AB-,1,0,7,0,0
2023-07-04,Delhi,O+,18,1,7,0,0
2023-07-04,Delhi,O-,1,1,7,0,0
2023-07-04,Delhi,A+,14,1,7,0,0
2023-07-04,Delhi,A-,2,1,7,0,0
2023-07-04,Delhi,B+,22,1,7,0,0
2023-07-04,Delhi,B-,4,1,7,0,0
2023-07-04,Delhi,AB+,2,1,7,0,0
2023-07-04,Delhi,AB-,0,1,7,0,0
2023-07-04,Mumbai,O+,24,1,7,0,0
2023-07-04,Mumbai,O-,2,1,7,0,0
2023-07-04,Mumbai,A+,13,1,7,0,0
2023-07-04,Mumbai,A-,5,1,7,0,0
2023-07-04,Mumbai,B+,21,1,7,0,0
2023-07-04,Mumbai,B-,3,1,7,0,0
2023-07-04,Mumbai,AB+,2,1,7,0,0
2023-07-04,Mumbai,AB-,1,1,7,0,0
2023-07-04,Bangalore,O+,13,1,7,0,0
2023-07-04,Bangalore,O-,2,1,7,0,0
2023-07-04,Bangalore,A+,8,1,7,0,0
2023-07-04,Bangalore,A-,0,1,7,0,0
2023-07-04,Bangalore,B+,17,1,7,0,0
2023-07-04,Bangalore,B-,0,1,7,0,0
2023-07-04,Bangalore,AB+,6,1,7,0,0
2023-07-04,Bangalore,AB-,2,1,7,0,0
2023-07-04,Chennai,O+,15,1,7,0,0
2023-07-04,Chennai,O-,1,1,7,0,0
2023-07-04,Chennai,A+,4,1,7,0,0
2023-07-04,Chennai,A-,2,1,7,0,0
2023-07-04,Chennai,B+,16,1,7,0,0
2023-07-04,Chennai,B-,0,1,7,0,0
2023-07-04,Chennai,AB+,6,1,7,0,0
2023-07-04,Chennai,AB-,2,1,7,0,0
2023-07-04,Kolkata,O+,13,1,7,0,0
2023-07-04,Kolkata,O-,1,1,7,0,0
2023-07-04,Kolkata,A+,11,1,7,0,0
2023-07-04,Kolkata,A-,0,1,7,0,0
2023-07-04,Kolkata,B+,13,1,7,0,0
2023-07-04,Kolkata,B-,3,1,7,0,0
2023-07-04,Kolkata,AB+,1,1,7,0,0
2023-07-04,Kolkata,AB-,0,1,7,0,0
2023-07-05,Delhi,O+,25,2,7,0,0
2023-07-05,Delhi,O-,3,2,7,0,0
2023-07-05,Delhi,A+,14,2,7,0,0
2023-07-05,Delhi,A-,1,2,7,0,0
2023-07-05,Delhi,B+,21,2,7,0,0
2023-07-05,Delhi,B-,0,2,7,0,0
2023-07-05,Delhi,AB+,4,2,7,0,0
2023-07-05,Delhi,AB-,1,2,7,0,0
2023-07-05,Mumbai,O+,34,2,7,0,0
2023-07-05,Mumbai,O-,5,2,7,0,0
2023-07-05,Mumbai,A+,19,2,7,0,0
2023-07-05,Mumbai,A-,1,2,7,0,0
2023-07-05,Mumbai,B+,26,2,7,0,0
2023-07-05,Mumbai,B-,2,2,7,0,0
2023-07-05,Mumbai,AB+,1,2,7,0,0
2023-07-05,Mumbai,AB-,1,2,7,0,0
2023-07-05,Bangalore,O+,17,2,7,0,0
2023-07-05,Bangalore,O-,4,2,7,0,0
2023-07-05,Bangalore,A+,15,2,7,0,0
2023-07-05,Bangalore,A-,2,2,7,0,0
2023-07-05,Bangalore,B+,14,2,7,0,0
2023-07-05,Bangalore,B-,2,2,7,0,0
2023-07-05,Bangalore,AB+,5,2,7,0,0
2023-07-05,Bangalore,AB-,0,2,7,0,0
2023-07-05,Chennai,O+,15,2,7,0,0
2023-07-05,Chennai,O-,5,2,7,0,0
2023-07-05,Chennai,A+,10,2,7,0,0
2023-07-05,Chennai,A-,0,2,7,0,0
2023-07-05,Chennai,B+,14,2,7,0,0
2023-07-05,Chennai,B-,0,2,7,0,0
2023-07-05,Chennai,AB+,3,2,7,0,0
2023-07-05,Chennai,AB-,1,2,7,0,0
2023-07-05,Kolkata,O+,12,2,7,0,0
2023-07-05,Kolkata,O-,2,2,7,0,0
2023-07-05,Kolkata,A+,7,2,7,0,0
2023-07-05,Kolkata,A-,0,2,7,0,0
2023-07-05,Kolkata,B+,13,2,7,0,0
2023-07-05,Kolkata,B-,0,2,7,0,0
2023-07-05,Kolkata,AB+,5,2,7,0,0
2023-07-05,Kolkata,AB-,0,2,7,0,0
2023-07-06,Delhi,O+,24,3,7,0,0
2023-07-06,Delhi,O-,3,3,7,0,0
2023-07-06,Delhi,A+,12,3,7,0,0
2023-07-06,Delhi,A-,2,3,7,0,0
2023-07-06,Delhi,B+,12,3,7,0,0
2023-07-06,Delhi,B-,0,3,7,0,0
2023-07-06,Delhi,AB+,6,3,7,0,0
2023-07-06,Delhi,AB-,0,3,7,0,0
2023-07-06,Mumbai,O+,23,3,7,0,0
2023-07-06,Mumbai,O-,5,3,7,0,0
2023-07-06,Mumbai,A+,9,3,7,0,0
2023-07-06,Mumbai,A-,2,3,7,0,0
2023-07-06,Mumbai,B+,20,3,7,0,0
2023-07-06,Mumbai,B-,2,3,7,0,0
2023-07-06,Mumbai,AB+,5,3,7,0,0
2023-07-06,Mumbai,AB-,1,3,7,0,0
2023-07-06,Bangalore,O+,16,3,7,0,0
2023-07-06,Bangalore,O-,3,3,7,0,0
2023-07-06,Bangalore,A+,9,3,7,0,0
2023-07-06,Bangalore,A-,0,3,7,0,0
2023-07-06,Bangalore,B+,12,3,7,0,0
2023-07-06,Bangalore,B-,0,3,7,0,0
2023-07-06,Bangalore,AB+,5,3,7,0,0
2023-07-06,Bangalore,AB-,0,3,7,0,0
2023-07-06,Chennai,O+,18,3,7,0,0
2023-07-06,Chennai,O-,1,3,7,0,0
2023-07-06,Chennai,A+,8,3,7,0,0
2023-07-06,Chennai,A-,1,3,7,0,0
2023-07-06,Chennai,B+,18,3,7,0,0
2023-07-06,Chennai,B-,1,3,7,0,0
2023-07-06,Chennai,AB+,5,3,7,0,0
2023-07-06,Chennai,AB-,1,3,7,0,0
2023-07-06,Kolkata,O+,16,3,7,0,0
2023-07-06,Kolkata,O-,2,3,7,0,0
2023-07-06,Kolkata,A+,7,3,7,0,0
2023-07-06,Kolkata,A-,0,3,7,0,0
2023-07-06,Kolkata,B+,17,3,7,0,0
2023-07-06,Kolkata,B-,2,3,7,0,0
2023-07-06,Kolkata,AB+,2,3,7,0,0
2023-07-06,Kolkata,AB-,0,3,7,0,0
2023-07-07,Delhi,O+,26,4,7,0,0
2023-07-07,Delhi,O-,1,4,7,0,0
2023-07-07,Delhi,A+,11,4,7,0,0
2023-07-07,Delhi,A-,1,4,7,0,0
2023-07-07,Delhi,B+,19,4,7,0,0
2023-07-07,Delhi,B-,2,4,7,0,0
2023-07-07,Delhi,AB+,4,4,7,0,0
2023-07-07,Delhi,AB-,2,4,7,0,0
2023-07-07,Mumbai,O+,31,4,7,0,0
2023-07-07,Mumbai,O-,5,4,7,0,0
2023-07-07,Mumbai,A+,19,4,7,0,0
2023-07-07,Mumbai,A-,3,4,7,0,0
2023-07-07,Mumbai,B+,13,4,7,0,0
2023-07-07,Mumbai,B-,3,4,7,0,0
2023-07-07,Mumbai,AB+,3,4,7,0,0
2023-07-07,Mumbai,AB-,1,4,7,0,0
2023-07-07,Bangalore,O+,14,4,7,0,0
2023-07-07,Bangalore,O-,2,4,7,0,0
2023-07-07,Bangalore,A+,13,4,7,0,0
2023-07-07,Bangalore,A-,3,4,7,0,0
2023-07-07,Bangalore,B+,19,4,7,0,0
2023-07-07,Bangalore,B-,2,4,7,0,0
2023-07-07,Bangalore,AB+,4,4,7,0,0
2023-07-07,Bangalore,AB-,2,4,7,0,0
2023-07-07,Chennai,O+,21,4,7,0,0
2023-07-07,Chennai,O-,1,4,7,0,0
2023-07-07,Chennai,A+,9,4,7,0,0
2023-07-07,Chennai,A-,1,4,7,0,0
2023-07-07,Chennai,B+,13,4,7,0,0
2023-07-07,Chennai,B-,0,4,7,0,0
2023-07-07,Chennai,AB+,5,4,7,0,0
2023-07-07,Chennai,AB-,0,4,7,0,0
2023-07-07,Kolkata,O+,17,4,7,0,0
2023-07-07,Kolkata,O-,4,4,7,0,0
2023-07-07,Kolkata,A+,11,4,7,0,0
2023-07-07,Kolkata,A-,1,4,7,0,0
2023-07-07,Kolkata,B+,13,4,7,0,0
2023-07-07,Kolkata,B-,3,4,7,0,0
2023-07-07,Kolkata,AB+,2,4,7,0,0
2023-07-07,Kolkata,AB-,1,4,7,0,0
2023-07-08,Delhi,O+,14,5,7,1,0
2023-07-08,Delhi,O-,1,5,7,1,0
2023-07-08,Delhi,A+,8,5,7,1,0
2023-07-08,Delhi,A-,2,5,7,1,0
2023-07-08,Delhi,B+,7,5,7,1,0
2023-07-08,Delhi,B-,0,5,7,1,0
2023-07-08,Delhi,AB+,4,5,7,1,0
2023-07-08,Delhi,AB-,0,5,7,1,0
2023-07-08,Mumbai,O+,11,5,7,1,0
2023-07-08,Mumbai,O-,1,5,7,1,0
2023-07-08,Mumbai,A+,10,5,7,1,0
2023-07-08,Mumbai,A-,2,5,7,1,0
2023-07-08,Mumbai,B+,11,5,7,1,0
2023-07-08,Mumbai,B-,1,5,7,1,0
2023-07-08,Mumbai,AB+,2,5,7,1,0
2023-07-08,Mumbai,AB-,2,5,7,1,0
2023-07-08,Bangalore,O+,7,5,7,1,0
2023-07-08,Bangalore,O-,4,5,7,1,0
2023-07-08,Bangalore,A+,7,5,7,1,0
2023-07-08,Bangalore,A-,2,5,7,1,0
2023-07-08,Bangalore,B+,7,5,7,1,0
2023-07-08,Bangalore,B-,0,5,7,1,0
2023-07-08,Bangalore,AB+,2,5,7,1,0
2023-07-08,Bangalore,AB-,0,5,7,1,0
2023-07-08,Chennai,O+,8,5,7,1,0
2023-07-08,Chennai,O-,0,5,7,1,0
2023-07-08,Chennai,A+,6,5,7,1,0
2023-07-08,Chennai,A-,0,5,7,1,0
2023-07-08,Chennai,B+,7,5,7,1,0
2023-07-08,Chennai,B-,2,5,7,1,0
2023-07-08,Chennai,AB+,3,5,7,1,0
2023-07-08,Chennai,AB-,1,5,7,1,0
2023-07-08,Kolkata,O+,11,5,7,1,0
2023-07-08,Kolkata,O-,2,5,7,1,0
2023-07-08,Kolkata,A+,4,5,7,1,0
2023-07-08,Kolkata,A-,2,5,7,1,0
2023-07-08,Kolkata,B+,12,5,7,1,0
2023-07-08,Kolkata,B-,0,5,7,1,0
2023-07-08,Kolkata,AB+,2,5,7,1,0
2023-07-08,Kolkata,AB-,0,5,7,1,0
2023-07-09,Delhi,O+,14,6,7,1,0
2023-07-09,Delhi,O-,1,6,7,1,0
2023-07-09,Delhi,A+,2,6,7,1,0
2023-07-09,Delhi,A-,0,6,7,1,0
2023-07-09,Delhi,B+,9,6,7,1,0
2023-07-09,Delhi,B-,0,6,7,1,0
2023-07-09,Delhi,AB+,3,6,7,1,0
2023-07-09,Delhi,AB-,0,6,7,1,0
2023-07-09,Mumbai,O+,15,6,7,1,0
2023-07-09,Mumbai,O-,1,6,7,1,0
2023-07-09,Mumbai,A+,9,6,7,1,0
2023-07-09,Mumbai,A-,1,6,7,1,0
2023-07-09,Mumbai,B+,11,6,7,1,0
2023-07-09,Mumbai,B-,0,6,7,1,0
2023-07-09,Mumbai,AB+,3,6,7,1,0
2023-07-09,Mumbai,AB-,0,6,7,1,0
2023-07-09,Bangalore,O+,15,6,7,1,0
2023-07-09,Bangalore,O-,0,6,7,1,0
2023-07-09,Bangalore,A+,7,6,7,1,0
2023-07-09,Bangalore,A-,2,6,7,1,0
2023-07-09,Bangalore,B+,10,6,7,1,0
2023-07-09,Bangalore,B-,2,6,7,1,0
2023-07-09,Bangalore,AB+,2,6,7,1,0
2023-07-09,Bangalore,AB-,0,6,7,1,0
2023-07-09,Chennai,O+,18,6,7,1,0
2023-07-09,Chennai,O-,1,6,7,1,0
2023-07-09,Chennai,A+,8,6,7,1,0
2023-07-09,Chennai,A-,0,6,7,1,0
2023-07-09,Chennai,B+,4,6,7,1,0
2023-07-09,Chennai,B-,1,6,7,1,0
2023-07-09,Chennai,AB+,0,6,7,1,0
2023-07-09,Chennai,AB-,1,6,7,1,0
2023-07-09,Kolkata,O+,10,6,7,1,0
2023-07-09,Kolkata,O-,0,6,7,1,0
2023-07-09,Kolkata,A+,6,6,7,1,0
2023-07-09,Kolkata,A-,1,6,7,1,0
2023-07-09,Kolkata,B+,8,6,7,1,0
2023-07-09,Kolkata,B-,2,6,7,1,0
2023-07-09,Kolkata,AB+,2,6,7,1,0
2023-07-09,Kolkata,AB-,1,6,7,1,0
2023-07-10,Delhi,O+,25,0,7,0,0
2023-07-10,Delhi,O-,3,0,7,0,0
2023-07-10,Delhi,A+,12,0,7,0,0
2023-07-10,Delhi,A-,0,0,7,0,0
2023-07-10,Delhi,B+,20,0,7,0,0
2023-07-10,Delhi,B-,1,0,7,0,0
2023-07-10,Delhi,AB+,5,0,7,0,0
2023-07-10,Delhi,AB-,0,0,7,0,0
2023-07-10,Mumbai,O+,28,0,7,0,0
2023-07-10,Mumbai,O-,3,0,7,0,0
2023-07-10,Mumbai,A+,17,0,7,0,0
2023-07-10,Mumbai,A-,1,0,7,0,0
2023-07-10,Mumbai,B+,20,0,7,0,0
2023-07-10,Mumbai,B-,4,0,7,0,0
2023-07-10,Mumbai,AB+,7,0,7,0,0
2023-07-10,Mumbai,AB-,2,0,7,0,0
2023-07-10,Bangalore,O+,22,0,7,0,0
2023-07-10,Bangalore,O-,4,0,7,0,0
2023-07-10,Bangalore,A+,7,0,7,0,0
2023-07-10,Bangalore,A-,1,0,7,0,0
2023-07-10,Bangalore,B+,21,0,7,0,0
2023-07-10,Bangalore,B-,1,0,7,0,0
2023-07-10,Bangalore,AB+,7,0,7,0,0
2023-07-10,Bangalore,AB-,2,0,7,0,0
2023-07-10,Chennai,O+,27,0,7,0,0
2023-07-10,Chennai,O-,3,0,7,0,0
2023-07-10,Chennai,A+,12,0,7,0,0
2023-07-10,Chennai,A-,3,0,7,0,0
2023-07-10,Chennai,B+,23,0,7,0,0
2023-07-10,Chennai,B-,2,0,7,0,0
2023-07-10,Chennai,AB+,9,0,7,0,0
2023-07-10,Chennai,AB-,1,0,7,0,0
2023-07-10,Kolkata,O+,14,0,7,0,0
2023-07-10,Kolkata,O-,2,0,7,0,0
2023-07-10,Kolkata,A+,18,0,7,0,0
2023-07-10,Kolkata,A-,3,0,7,0,0
2023-07-10,Kolkata,B+,16,0,7,0,0
2023-07-10,Kolkata,B-,0,0,7,0,0
2023-07-10,Kolkata,AB+,1,0,7,0,0
2023-07-10,Kolkata,AB-,0,0,7,0,0
2023-07-11,Delhi,O+,22,1,7,0,0
2023-07-11,Delhi,O-,6,1,7,0,0
2023-07-11,Delhi,A+,15,1,7,0,0
2023-07-11,Delhi,A-,1,1,7,0,0
2023-07-11,Delhi,B+,18,1,7,0,0
2023-07-11,Delhi,B-,0,1,7,0,0
2023-07-11,Delhi,AB+,6,1,7,0,0
2023-07-11,Delhi,AB-,0,1,7,0,0
2023-07-11,Mumbai,O+,10,1,7,0,0
2023-07-11,Mumbai,O-,5,1,7,0,0
2023-07-11,Mumbai,A+,14,1,7,0,0
2023-07-11,Mumbai,A-,2,1,7,0,0
2023-07-11,Mumbai,B+,23,1,7,0,0
2023-07-11,Mumbai,B-,0,1,7,0,0
2023-07-11,Mumbai,AB+,4,1,7,0,0
2023-07-11,Mumbai,AB-,2,1,7,0,0
2023-07-11,Bangalore,O+,18,1,7,0,0
2023-07-11,Bangalore,O-,1,1,7,0,0
2023-07-11,Bangalore,A+,7,1,7,0,0
2023-07-11,Bangalore,A-,0,1,7,0,0
2023-07-11,Bangalore,B+,15,1,7,0,0
2023-07-11,Bangalore,B-,1,1,7,0,0
2023-07-11,Bangalore,AB+,4,1,7,0,0
2023-07-11,Bangalore,AB-,0,1,7,0,0
2023-07-11,Chennai,O+,28,1,7,0,0
2023-07-11,Chennai,O-,2,1,7,0,0
2023-07-11,Chennai,A+,13,1,7,0,0
2023-07-11,Chennai,A-,2,1,7,0,0
2023-07-11,Chennai,B+,14,1,7,0,0
2023-07-11,Chennai,B-,0,1,7,0,0
2023-07-11,Chennai,AB+,1,1,7,0,0
2023-07-11,Chennai,AB-,0,1,7,0,0
2023-07-11,Kolkata,O+,13,1,7,0,0
2023-07-11,Kolkata,O-,2,1,7,0,0
2023-07-11,Kolkata,A+,10,1,7,0,0
2023-07-11,Kolkata,A-,1,1,7,0,0
2023-07-11,Kolkata,B+,12,1,7,0,0
2023-07-11,Kolkata,B-,1,1,7,0,0
2023-07-11,Kolkata,AB+,1,1,7,0,0
2023-07-11,Kolkata,AB-,0,1,7,0,0
2023-07-12,Delhi,O+,26,2,7,0,0
2023-07-12,Delhi,O-,7,2,7,0,0
